#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
MAR02388	1 MAM01442@e + 1 MAM02519@e + 1 MAM02961@e --> 1 MAM01442@c + 1 MAM02519@c + 1 MAM02961@c	MAR02388		2.3.1.86		biggR:r1540;vmhreaction:r1540
MAR02389	1 MAM00714@c --> 1 MAM00074@c + 1 MAM02040@c	MAR02389		4.2.1.134		mnx:MNXR103809;vmhreaction:RE3153C
MAR02390	1 MAM01980@c + 1 MAM02046@c + 1 MAM03318@e --> 1 MAM01980@e + 1 MAM02046@e + 1 MAM03318@c	MAR02390				biggR:r2157;mnx:MNXR106054;vmhreaction:r2157
MAR02391	1 MAM00074@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00119@c + 1 MAM02554@c	MAR02391				rheaR:39331;rheaR:39332;vmhreaction:HMR_2391
MAR02392	1 MAM02046@c + 1 MAM02900@c + 1 MAM03318@e --> 1 MAM02046@e + 1 MAM02900@e + 1 MAM03318@c	MAR02392				biggR:r2158;mnx:MNXR106055;vmhreaction:r2158
MAR02393	1 MAM00119@c + 1 MAM02039@c + 1 MAM02555@c + 1 MAM02630@c --> 1 MAM00093@c + 2 MAM02040@c + 1 MAM02554@c	MAR02393				vmhreaction:HMR_2393
MAR02394	1 MAM02046@c + 1 MAM02901@c + 1 MAM03318@e --> 1 MAM02046@e + 1 MAM02901@e + 1 MAM03318@c	MAR02394				biggR:r2159;mnx:MNXR106056;vmhreaction:r2159
MAR02395	1 MAM00119@c + 1 MAM02039@c + 1 MAM02444@c --> 1 MAM00903@c + 1 MAM01596@c + 1 MAM01597@c	MAR02395		2.3.1.199		vmhreaction:HMR_2395
MAR02396	1 MAM01980@c + 1 MAM02046@c + 1 MAM00270@e --> 1 MAM00270@c + 1 MAM01980@e + 1 MAM02046@e	MAR02396				biggR:r2236;mnx:MNXR106133;vmhreaction:r2236
MAR02397	1 MAM00903@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00716@c + 1 MAM02554@c	MAR02397		1.1.1.330		mnx:MNXR103810;vmhreaction:RE3154C
MAR02398	1 MAM02046@c + 1 MAM02900@c + 1 MAM00270@e --> 1 MAM00270@c + 1 MAM02046@e + 1 MAM02900@e	MAR02398				biggR:r2237;mnx:MNXR106134;vmhreaction:r2237
MAR02399	1 MAM00716@c --> 1 MAM00681@c + 1 MAM02040@c	MAR02399		4.2.1.134		mnx:MNXR103811;vmhreaction:RE3155C
MAR02400	1 MAM02046@c + 1 MAM02901@c + 1 MAM00270@e --> 1 MAM00270@c + 1 MAM02046@e + 1 MAM02901@e	MAR02400				biggR:r2238;mnx:MNXR106135;vmhreaction:r2238
MAR02401	1 MAM00681@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00131@c + 1 MAM02554@c	MAR02401		1.3.1.93		mnx:MNXR103806
MAR02402	1 MAM02026@c + 1 MAM02046@c + 1 MAM00270@e <==> 1 MAM00270@c + 1 MAM02026@e + 1 MAM02046@e	MAR02402				biggR:r2315;mnx:MNXR106212;vmhreaction:r2315
MAR02403	1 MAM00131@c + 1 MAM02039@c + 1 MAM02555@c + 1 MAM02630@c --> 1 MAM00110@c + 2 MAM02040@c + 1 MAM02554@c	MAR02403				vmhreaction:HMR_2403
MAR02404	1 MAM00270@e <==> 1 MAM00270@c	MAR02404				biggR:r2346;mnx:MNXR106235;vmhreaction:r2346
MAR02405	1 MAM01306@c + 1 MAM01587@m <==> 1 MAM01306@m + 1 MAM01587@c	MAR02405				biggR:AKGCITtm;mnx:MNXR95654;vmhreaction:r2373
MAR02406	1 MAM01587@m + 1 MAM02661@c <==> 1 MAM01587@c + 1 MAM02661@m	MAR02406				biggR:r2374;mnx:MNXR106255;vmhreaction:r2374
MAR02407	1 MAM00110@c <==> 1 MAM00110@x	MAR02407				tcdb:3.A.1.203;vmhreaction:TETPENT6COAtx
MAR02408	1 MAM00110@x + 1 MAM02630@x --> 1 MAM02041@x + 1 MAM03028@x	MAR02408		1.3.3.6		vmhreaction:RE3157X
MAR02409	1 MAM02040@x + 1 MAM03028@x --> 1 MAM00717@x	MAR02409		4.2.1.17		vmhreaction:RE3159X
MAR02410	1 MAM00717@x + 1 MAM02552@x --> 1 MAM00853@x + 1 MAM02039@x + 1 MAM02553@x	MAR02410		1.1.1.211;1.1.1.35		vmhreaction:RE3156X
MAR02411	1 MAM00853@x + 1 MAM01597@x --> 1 MAM00093@x + 1 MAM01261@x	MAR02411		2.3.1.16		keggR:R07953
MAR02412	1 MAM00093@c <==> 1 MAM00093@x	MAR02412				vmhreaction:DCSPTN1COAtx
MAR02413	1 MAM02183@m + 1 MAM02943@c <==> 1 MAM02183@c + 1 MAM02943@m	MAR02413				biggR:r2375;mnx:MNXR106256;vmhreaction:r2375
MAR02414	1 MAM02183@m + 1 MAM02661@c <==> 1 MAM02183@c + 1 MAM02661@m	MAR02414				biggR:r2376;mnx:MNXR106257;vmhreaction:r2376
MAR02415	1 MAM01697@c + 1 MAM02039@c + 1 MAM02444@c --> 1 MAM00865@c + 1 MAM01596@c + 1 MAM01597@c	MAR02415		2.3.1.199		mnx:MNXR103816;vmhreaction:RE3165C
MAR02416	1 MAM01306@c + 1 MAM01580@m <==> 1 MAM01306@m + 1 MAM01580@c	MAR02416				biggR:r2377;mnx:MNXR106258;vmhreaction:r2377
MAR02417	1 MAM00865@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00698@c + 1 MAM02554@c	MAR02417		1.1.1.330		mnx:MNXR103817;vmhreaction:RE3166C
MAR02418	1 MAM01580@m + 1 MAM02943@c <==> 1 MAM01580@c + 1 MAM02943@m	MAR02418				biggR:r2378;mnx:MNXR106259;vmhreaction:r2378
MAR02419	1 MAM00698@c --> 1 MAM02040@c + 1 MAM03004@c	MAR02419		4.2.1.134		mnx:MNXR103818;vmhreaction:RE3167C
MAR02420	1 MAM01580@m + 1 MAM02439@c <==> 1 MAM01580@c + 1 MAM02439@m	MAR02420				biggR:r2379;mnx:MNXR106260;vmhreaction:r2379
MAR02421	1 MAM02039@c + 1 MAM02555@c + 1 MAM03004@c --> 1 MAM00264@c + 1 MAM02554@c	MAR02421		1.3.1.93		mnx:MNXR103819;vmhreaction:RE3168C
MAR02422	1 MAM01580@m + 1 MAM02661@c <==> 1 MAM01580@c + 1 MAM02661@m	MAR02422				biggR:r2380;mnx:MNXR106261;vmhreaction:r2380
MAR02423	1 MAM02039@c + 1 MAM02391@c + 1 MAM02444@c --> 1 MAM00870@c + 1 MAM01596@c + 1 MAM01597@c	MAR02423		2.3.1.199		mnx:MNXR103812;vmhreaction:RE3161C
MAR02424	1 MAM01362@c + 1 MAM01371@c + 1 MAM02040@c --> 1 MAM01285@c + 1 MAM01362@x + 1 MAM02039@c + 1 MAM02751@c	MAR02424				biggR:r2497;mnx:MNXR105486;vmhreaction:r2497
MAR02425	1 MAM01371@c + 1 MAM02040@c + 1 MAM02674@c --> 1 MAM01285@c + 1 MAM02039@c + 1 MAM02674@x + 1 MAM02751@c	MAR02425				biggR:r2498;mnx:MNXR105487;vmhreaction:r2498
MAR02426	1 MAM00870@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00087@c + 1 MAM02554@c	MAR02426		1.1.1.330		mnx:MNXR103813;vmhreaction:RE3162C
MAR02427	1 MAM01362@c + 1 MAM02348@r <==> 1 MAM01362@r + 1 MAM02348@c	MAR02427				biggR:r2507;mnx:MNXR106317;vmhreaction:r2507
MAR02428	1 MAM00087@c --> 1 MAM02040@c + 1 MAM03007@c	MAR02428		4.2.1.134		mnx:MNXR103814;vmhreaction:RE3163C
MAR02429	1 MAM02348@r + 1 MAM02674@c <==> 1 MAM02348@c + 1 MAM02674@r	MAR02429				biggR:r2508;mnx:MNXR106318;vmhreaction:r2508
MAR02430	1 MAM02039@c + 1 MAM02555@c + 1 MAM03007@c --> 1 MAM00009@c + 1 MAM02554@c	MAR02430		1.3.1.93		mnx:MNXR103815;vmhreaction:RE3164C
MAR02431	1 MAM02348@r + 1 MAM02646@c <==> 1 MAM02348@c + 1 MAM02646@r	MAR02431				biggR:r2509;mnx:MNXR106319;vmhreaction:r2509
MAR02432	1 MAM02348@r + 1 MAM02939@c <==> 1 MAM02348@c + 1 MAM02939@r	MAR02432				biggR:r2510;mnx:MNXR106320;vmhreaction:r2510
MAR02433	1 MAM00009@c + 1 MAM02039@c + 1 MAM02444@c --> 1 MAM00860@c + 1 MAM01596@c + 1 MAM01597@c	MAR02433		2.3.1.199		mnx:MNXR103812;vmhreaction:HMR_2433
MAR02434	1 MAM00860@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00085@c + 1 MAM02554@c	MAR02434		1.1.1.330		mnx:MNXR103813;vmhreaction:HMR_2434
MAR02435	1 MAM00085@c --> 1 MAM02040@c + 1 MAM03008@c	MAR02435		4.2.1.134		mnx:MNXR103814;vmhreaction:HMR_2435
MAR02436	1 MAM02039@c + 1 MAM02555@c + 1 MAM03008@c --> 1 MAM00023@c + 1 MAM02554@c	MAR02436		1.3.1.93		mnx:MNXR103815;vmhreaction:HMR_2436
MAR02437	1 MAM02387@c + 1 MAM02630@c --> 1 MAM01217@c	MAR02437				keggR:R07057;mnx:MNXR110767;vmhreaction:HMR_2437
MAR02438	1 MAM01217@c + 1 MAM02039@c + 1 MAM02555@c <==> 1 MAM01243@c + 1 MAM02040@c + 1 MAM02554@c	MAR02438		1.14.99.1		vmhreaction:HMR_2438
MAR02439	1 MAM02387@c + 1 MAM02630@c --> 1 MAM00298@c	MAR02439		1.13.11.45		keggR:R05718;mnx:MNXR103889;vmhreaction:RE3409C
MAR02440	1 MAM02387@c + 1 MAM02630@c --> 1 MAM00337@c	MAR02440		1.13.11.12;1.13.11.33		keggR:R03626;mnx:MNXR101097;vmhreaction:HMR_2440
MAR02441	1 MAM00337@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00336@c + 1 MAM02040@c + 1 MAM02554@c	MAR02441		1.11.1.9		vmhreaction:HMR_2441
MAR02442	1 MAM00337@c + 1 MAM02040@c <==> 1 MAM00983@c + 1 MAM02614@c	MAR02442				mnx:MNXR103890;vmhreaction:RE3411C
MAR02443	1 MAM00337@c + 1 MAM01824@c + 1 MAM02039@c <==> 1 MAM00363@c + 1 MAM01826@c + 1 MAM02040@c	MAR02443				vmhreaction:HMR_2443
MAR02444	1 MAM00362@c + 1 MAM02695@c <==> 1 MAM00363@c	MAR02444				vmhreaction:RE3414C
MAR02445	1 MAM00313@c <==> 1 MAM00363@c	MAR02445				vmhreaction:RE3415C
MAR02446	1 MAM00312@c + 1 MAM02489@c <==> 1 MAM00313@c + 1 MAM01368@c + 1 MAM02630@c	MAR02446				vmhreaction:RE3407C
MAR02447	1 MAM00311@c + 1 MAM01824@c + 1 MAM02040@c <==> 1 MAM00312@c + 1 MAM01826@c + 1 MAM02039@c	MAR02447				vmhreaction:HMR_2447
MAR02448	1 MAM00311@c + 1 MAM02039@c <==> 1 MAM02641@c + 1 MAM03036@c	MAR02448				vmhreaction:RE3408C
MAR02449	1 MAM00311@c + 1 MAM02040@c --> 1 MAM01218@c + 1 MAM02147@c	MAR02449				
MAR02450	1 MAM01218@c + 1 MAM02630@c --> 1 MAM00533@c	MAR02450				vmhreaction:RE3412C
MAR02451	1 MAM00533@c <==> 1 MAM01027@c + 1 MAM01372@c + 3 MAM02039@c	MAR02451				mnx:MNXR103893;vmhreaction:RE3420C
MAR02452	1 MAM00533@c <==> 1 MAM00731@c + 1 MAM01372@c + 1 MAM02039@c	MAR02452				mnx:MNXR103892;vmhreaction:RE3417C
MAR02453	1 MAM00983@c <==> 1 MAM01027@c + 1 MAM02040@c	MAR02453				mnx:MNXR103656;vmhreaction:RE2346C
MAR02454	1 MAM00731@c <==> 1 MAM00988@c	MAR02454				mnx:MNXR103891;vmhreaction:RE3413C
MAR02455	1 MAM02039@c + 1 MAM02387@c + 1 MAM02555@c + 1 MAM02630@c --> 1 MAM01216@c + 1 MAM02040@c + 1 MAM02554@c	MAR02455		1.14.14.1		keggR:R07055;mnx:MNXR110765;vmhreaction:C14825c
MAR02456	1 MAM02039@r + 1 MAM02387@r + 1 MAM02555@r + 1 MAM02630@r --> 1 MAM01216@r + 1 MAM02040@r + 1 MAM02554@r	MAR02456		1.14.14.1		keggR:R07055;mnx:MNXR110765;vmhreaction:HMR_2456
MAR02457	1 MAM02039@c + 1 MAM02387@c + 1 MAM02555@c + 1 MAM02630@c --> 1 MAM00305@c + 1 MAM02040@c + 1 MAM02554@c	MAR02457		1.14.14.1		keggR:R07056;mnx:MNXR110766;vmhreaction:HMR_2457
MAR02458	1 MAM02039@r + 1 MAM02387@r + 1 MAM02555@r + 1 MAM02630@r --> 1 MAM00305@r + 1 MAM02040@r + 1 MAM02554@r	MAR02458		1.14.14.1		keggR:R07056;mnx:MNXR110766;vmhreaction:HMR_2458
MAR02459	1 MAM01216@c + 1 MAM02040@c <==> 1 MAM01220@c	MAR02459		3.3.2.10;3.3.2.9		keggR:R07122;mnx:MNXR103854;vmhreaction:RE3259C
MAR02460	1 MAM01216@r + 1 MAM02040@r <==> 1 MAM01220@r	MAR02460		3.3.2.10;3.3.2.9		keggR:R07122;mnx:MNXR103854;vmhreaction:RE3259R
MAR02461	1 MAM01220@c + 1 MAM03109@c <==> 1 MAM01240@c + 1 MAM02039@c + 1 MAM03106@c	MAR02461		2.4.1.17		vmhreaction:RE3261C
MAR02462	1 MAM01220@r + 1 MAM03109@r --> 1 MAM01240@r + 1 MAM02039@r + 1 MAM03106@r	MAR02462		2.4.1.17		mnx:MNXR103856;vmhreaction:RE3261R
MAR02463	1 MAM00274@c + 1 MAM02039@c + 1 MAM03106@c <==> 1 MAM01220@c + 1 MAM03109@c	MAR02463		2.4.1.17		vmhreaction:RE3265C
MAR02464	1 MAM01220@r + 1 MAM03109@r --> 1 MAM00274@r + 1 MAM02039@r + 1 MAM03106@r	MAR02464		2.4.1.17		mnx:MNXR103859;vmhreaction:RE3265R
MAR02465	1 MAM00305@c + 1 MAM02040@c <==> 1 MAM00314@c	MAR02465		3.3.2.10;3.3.2.9		mnx:MNXR103853;vmhreaction:RE3258C
MAR02466	1 MAM00305@r + 1 MAM02040@r <==> 1 MAM00314@r	MAR02466		3.3.2.10;3.3.2.9		mnx:MNXR103853;vmhreaction:RE3258R
MAR02467	1 MAM00314@c + 1 MAM03109@c <==> 1 MAM00323@c + 1 MAM02039@c + 1 MAM03106@c	MAR02467		2.4.1.17		vmhreaction:RE3260C
MAR02468	1 MAM00314@r + 1 MAM03109@r --> 1 MAM00323@r + 1 MAM02039@r + 1 MAM03106@r	MAR02468		2.4.1.17		mnx:MNXR103855;vmhreaction:RE3260R
MAR02469	1 MAM00314@c + 1 MAM03109@c <==> 1 MAM00327@c + 1 MAM02039@c + 1 MAM03106@c	MAR02469		2.4.1.17		vmhreaction:RE3264C
MAR02470	1 MAM00314@r + 1 MAM03109@r --> 1 MAM00327@r + 1 MAM02039@r + 1 MAM03106@r	MAR02470		2.4.1.17		mnx:MNXR103858;vmhreaction:RE3264R
MAR02471	1 MAM02348@r + 1 MAM02387@c <==> 1 MAM02348@c + 1 MAM02387@r	MAR02471				biggR:r2511;mnx:MNXR106321;vmhreaction:r2511
MAR02472	1 MAM02039@c + 1 MAM02390@c + 1 MAM02555@c + 1 MAM02630@c --> 1 MAM00108@c + 2 MAM02040@c + 1 MAM02554@c	MAR02472		1.14.19.-		biggR:HMR_2472;vmhreaction:HMR_2472
MAR02473	1 MAM01932@r + 1 MAM02348@c --> 1 MAM01932@c + 1 MAM02348@r	MAR02473				biggR:r2512;mnx:MNXR106322;vmhreaction:r2512
MAR02474	1 MAM02348@c + 1 MAM02389@r --> 1 MAM02348@r + 1 MAM02389@c	MAR02474				biggR:r2513;mnx:MNXR106323;vmhreaction:r2513
MAR02475	1 MAM00108@c + 1 MAM02039@c + 1 MAM02444@c --> 1 MAM00811@c + 1 MAM01596@c + 1 MAM01597@c	MAR02475		2.3.1.199		biggR:RE3110C;mnx:MNXR103792;vmhreaction:RE3110C
MAR02476	1 MAM02348@r + 1 MAM02675@c <==> 1 MAM02348@c + 1 MAM02675@r	MAR02476				biggR:r2514;mnx:MNXR106324;vmhreaction:r2514
MAR02477	1 MAM01696@r + 1 MAM02348@c --> 1 MAM01696@c + 1 MAM02348@r	MAR02477				biggR:r2515;mnx:MNXR106325;vmhreaction:r2515
MAR02478	1 MAM00811@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00708@c + 1 MAM02554@c	MAR02478		1.1.1.330		mnx:MNXR103794;vmhreaction:RE3112C
MAR02479	1 MAM01934@c <==> 1 MAM01934@r	MAR02479				biggR:r2537;mnx:MNXR101111;vmhreaction:r2537
MAR02480	1 MAM00708@c --> 1 MAM01769@c + 1 MAM02040@c	MAR02480		4.2.1.134		mnx:MNXR103795;vmhreaction:RE3113C
MAR02481	1 MAM01697@c <==> 1 MAM01697@r	MAR02481				biggR:r2538;mnx:MNXR106330;vmhreaction:r2538
MAR02482	1 MAM01769@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00125@c + 1 MAM02554@c	MAR02482		1.3.1.93		mnx:MNXR103790;vmhreaction:RE3106C
MAR02483	1 MAM02877@m + 1 MAM03316@m --> 2 MAM02039@m + 1 MAM02871@m + 1 MAM03321@m	MAR02483		2.1.1.17		biggR:RE0066M;mnx:MNXR103445;vmhreaction:RE0066M
MAR02484	1 MAM00125@c + 1 MAM02039@c + 1 MAM02555@c + 1 MAM02630@c --> 1 MAM00103@c + 2 MAM02040@c + 1 MAM02554@c	MAR02484		1.14.19.-		biggR:HMR_2484;vmhreaction:HMR_2484
MAR02485	1 MAM02877@r + 1 MAM03316@r --> 2 MAM02039@r + 1 MAM02871@r + 1 MAM03321@r	MAR02485		2.1.1.17		biggR:RE0066R;mnx:MNXR103445;vmhreaction:RE0066R
MAR02486	1 MAM00103@c + 1 MAM02039@c + 1 MAM02444@c --> 1 MAM00863@c + 1 MAM01596@c + 1 MAM01597@c	MAR02486		2.3.1.199		biggR:RE3120C;mnx:MNXR103797;vmhreaction:RE3120C
MAR02487	1 MAM02040@m + 1 MAM02941@m <==> 1 MAM01597@m + 1 MAM02039@m + 1 MAM02938@m	MAR02487		3.1.2.2		biggR:RE0344M;mnx:MNXR99133;vmhreaction:RE0344M
MAR02488	1 MAM02040@x + 1 MAM02941@x <==> 1 MAM01597@x + 1 MAM02039@x + 1 MAM02938@x	MAR02488		3.1.2.2		biggR:PTE8x;mnx:MNXR99133;vmhreaction:RE0344X
MAR02489	1 MAM00863@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00713@c + 1 MAM02554@c	MAR02489		1.1.1.330		mnx:MNXR103798;vmhreaction:RE3121C
MAR02490	1 MAM02990@m + 1 MAM03130@m <==> 1 MAM01756@m + 1 MAM02040@m + 1 MAM02666@m	MAR02490		1.17.4.1		vmhreaction:RE0456M
MAR02491	1 MAM00713@c --> 1 MAM00679@c + 1 MAM02040@c	MAR02491		4.2.1.134		mnx:MNXR103799;vmhreaction:RE3122C
MAR02492	1 MAM02552@c + 1 MAM00083@c <==> 1 MAM02039@c + 1 MAM02553@c + 1 MAM00884@c	MAR02492		1.1.1.35		biggR:RE0512C;mnx:MNXR103448;vmhreaction:RE0512C
MAR02493	1 MAM00679@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00121@c + 1 MAM02554@c	MAR02493		1.3.1.93		mnx:MNXR103796;vmhreaction:RE3119C
MAR02494	1 MAM02039@e + 1 MAM02444@e + 1 MAM01773@e --> 1 MAM01596@e + 1 MAM01597@e + 1 MAM00866@e	MAR02494				biggR:RE0569E;mnx:MNXR103454;rheaR:35327;rheaR:35328;vmhreaction:RE0569E
MAR02495	1 MAM00121@c + 1 MAM02039@c + 1 MAM02555@c + 1 MAM02630@c --> 1 MAM00095@c + 2 MAM02040@c + 1 MAM02554@c	MAR02495				biggR:HMR_2495;vmhreaction:HMR_2495
MAR02496	1 MAM02039@n + 1 MAM02555@n + 1 MAM00040@n <==> 1 MAM02554@n + 1 MAM01725@n	MAR02496				biggR:RE0572N;mnx:MNXR103457;rheaR:39191;rheaR:39194;vmhreaction:RE0572N
MAR02497	1 MAM00121@c + 1 MAM02039@c + 1 MAM02444@c --> 1 MAM00902@c + 1 MAM01596@c + 1 MAM01597@c	MAR02497		2.3.1.199		mnx:MNXR103801;vmhreaction:RE3124C
MAR02498	1 MAM02039@n + 1 MAM01725@n + 1 MAM02444@n --> 1 MAM01597@n + 1 MAM01596@n + 1 MAM00904@n	MAR02498				biggR:RE0573N;mnx:MNXR103458;rheaR:36507;rheaR:36508;vmhreaction:RE0573N
MAR02499	1 MAM00902@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00718@c + 1 MAM02554@c	MAR02499		1.1.1.330		mnx:MNXR103802;vmhreaction:RE3125C
MAR02500	1 MAM01773@m + 1 MAM02040@m <==> 1 MAM01597@m + 1 MAM02039@m + 1 MAM01771@m	MAR02500		3.1.2.2		biggR:RE0577M;mnx:MNXR103462;rheaR:40147;rheaR:40150;vmhreaction:RE0577M
MAR02501	1 MAM00718@c --> 1 MAM00680@c + 1 MAM02040@c	MAR02501		4.2.1.134		mnx:MNXR103803;vmhreaction:RE3126C
MAR02502	1 MAM01773@x + 1 MAM02040@x <==> 1 MAM01597@x + 1 MAM02039@x + 1 MAM01771@x	MAR02502		3.1.2.2		biggR:RE0577X;mnx:MNXR103462;rheaR:40147;rheaR:40150;vmhreaction:RE0577X
MAR02503	1 MAM00680@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00134@c + 1 MAM02554@c	MAR02503		1.3.1.93		mnx:MNXR103800;vmhreaction:RE3123C
MAR02504	1 MAM01725@m + 1 MAM02040@m <==> 1 MAM01597@m + 1 MAM02039@m + 1 MAM01373@m	MAR02504		3.1.2.2		biggR:RE0578M;mnx:MNXR103463;vmhreaction:RE0578M
MAR02505	1 MAM00134@c + 1 MAM02039@c + 1 MAM02553@c + 1 MAM02630@c --> 1 MAM00113@c + 2 MAM02040@c + 1 MAM02552@c	MAR02505		1.14.19.3		vmhreaction:DESAT24_1
MAR02506	1 MAM01725@x + 1 MAM02040@x <==> 1 MAM01597@x + 1 MAM02039@x + 1 MAM01373@x	MAR02506		3.1.2.2		biggR:RE0578X;mnx:MNXR103463;vmhreaction:RE0578X
MAR02507	1 MAM02040@m + 1 MAM02971@m <==> 1 MAM01597@m + 1 MAM02039@m + 1 MAM02385@m	MAR02507		3.1.2.2		biggR:RE0579M;mnx:MNXR103464;vmhreaction:RE0579M
MAR02508	1 MAM02040@x + 1 MAM02971@x <==> 1 MAM01597@x + 1 MAM02039@x + 1 MAM02385@x	MAR02508		3.1.2.2		biggR:RE0579X;mnx:MNXR103464;vmhreaction:RE0579X
MAR02509	1 MAM00113@c <==> 1 MAM00113@x	MAR02509				tcdb:3.A.1.203;vmhreaction:TETHEX3COAtx
MAR02510	1 MAM00113@x + 1 MAM02630@x --> 1 MAM01664@x + 1 MAM02041@x	MAR02510		1.3.3.6		vmhreaction:RE3145X
MAR02511	1 MAM01664@x + 1 MAM02040@x --> 1 MAM00801@x	MAR02511		4.2.1.17		vmhreaction:RE3140X
MAR02512	1 MAM00801@x + 1 MAM02552@x --> 1 MAM00814@x + 1 MAM02039@x + 1 MAM02553@x	MAR02512		1.1.1.211;1.1.1.35		vmhreaction:RE3141X
MAR02513	1 MAM00814@x + 1 MAM01597@x --> 1 MAM00095@x + 1 MAM01261@x	MAR02513		2.3.1.16		keggR:R07937;vmhreaction:RE3139X
MAR02514	1 MAM00095@c <==> 1 MAM00095@x	MAR02514				vmhreaction:C226COAtx
MAR02515	1 MAM00125@c + 1 MAM02039@c + 1 MAM02444@c --> 1 MAM00861@c + 1 MAM01596@c + 1 MAM01597@c	MAR02515		2.3.1.199		mnx:MNXR103821;vmhreaction:RE3170C
MAR02516	1 MAM00861@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00711@c + 1 MAM02554@c	MAR02516		1.1.1.330		mnx:MNXR103822;vmhreaction:RE3171C
MAR02517	1 MAM02039@l + 1 MAM02678@l + 1 MAM02444@l --> 1 MAM01597@l + 1 MAM01596@l + 1 MAM00890@l	MAR02517		3.1.2.2		biggR:RE0580L;mnx:MNXR94939;vmhreaction:RE0580L
MAR02518	1 MAM00711@c --> 1 MAM02040@c + 1 MAM03002@c	MAR02518		4.2.1.134		mnx:MNXR103823;vmhreaction:RE3172C
MAR02519	1 MAM02039@r + 1 MAM02444@r + 1 MAM02678@r --> 1 MAM01596@r + 1 MAM01597@r + 1 MAM00890@r	MAR02519		3.1.2.2		biggR:RE0580R;mnx:MNXR94939;vmhreaction:RE0580R
MAR02520	1 MAM02039@c + 1 MAM02555@c + 1 MAM03002@c --> 1 MAM00262@c + 1 MAM02554@c	MAR02520		1.3.1.93		mnx:MNXR103820;vmhreaction:RE3169C
MAR02521	1 MAM02039@r + 1 MAM02555@r + 1 MAM00890@r <==> 1 MAM02554@r + 1 MAM00793@r	MAR02521		2.7.4.9		biggR:RE0581R;mnx:MNXR103465;rheaR:35299;rheaR:35302;vmhreaction:RE0581R
MAR02522	1 MAM00262@c + 1 MAM02039@c + 1 MAM02444@c --> 1 MAM00901@c + 1 MAM01596@c + 1 MAM01597@c	MAR02522		2.3.1.199		mnx:MNXR103825;vmhreaction:RE3174C
MAR02523	1 MAM00793@n <==> 1 MAM02040@n + 1 MAM00057@n	MAR02523		2.7.4.9		biggR:RE0582N;mnx:MNXR103466;rheaR:35347;rheaR:35350;vmhreaction:RE0582N
MAR02524	1 MAM00901@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00716@c + 1 MAM02554@c	MAR02524		1.1.1.330		mnx:MNXR103826;vmhreaction:RE3175C
MAR02525	1 MAM02039@n + 1 MAM02555@n + 1 MAM00057@n <==> 1 MAM02554@n + 1 MAM02941@n	MAR02525		2.7.4.6		biggR:RE0583N;mnx:MNXR97895;vmhreaction:RE0583N
MAR02526	1 MAM00716@c --> 1 MAM02040@c + 1 MAM03003@c	MAR02526		4.2.1.134		mnx:MNXR103827;vmhreaction:RE3176C
MAR02527	1 MAM00969@c <==> 1 MAM00557@c + 1 MAM02040@c	MAR02527				biggR:RE0691C;mnx:MNXR103470;rheaR:22588;rheaR:22591;vmhreaction:RE0691C
MAR02528	1 MAM02039@c + 1 MAM02555@c + 1 MAM03003@c --> 1 MAM00317@c + 1 MAM02554@c	MAR02528		1.3.1.93		mnx:MNXR103824;vmhreaction:RE3173C
MAR02529	1 MAM02039@e + 1 MAM02041@e + 1 MAM02986@e <==> 1 MAM02040@e + 1 MAM02158@e	MAR02529		1.8.1.4		biggR:RE0702E;mnx:MNXR103471;vmhreaction:RE0702E
MAR02530	1 MAM02039@c + 1 MAM02390@c + 1 MAM02444@c --> 1 MAM00869@c + 1 MAM01596@c + 1 MAM01597@c	MAR02530		2.3.1.199		mnx:MNXR103812;vmhreaction:HMR_2530
MAR02531	1 MAM02039@l + 1 MAM02041@l + 1 MAM02986@l <==> 1 MAM02040@l + 1 MAM02158@l	MAR02531		1.8.1.4		biggR:RE0702L;mnx:MNXR103471;vmhreaction:RE0702L
MAR02532	1 MAM02039@m + 1 MAM02041@m + 1 MAM02986@m <==> 1 MAM02040@m + 1 MAM02158@m	MAR02532		1.8.1.4		biggR:RE0702M;mnx:MNXR103471;vmhreaction:RE0702M
MAR02533	1 MAM00869@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM00086@c + 1 MAM02554@c	MAR02533		1.1.1.330		mnx:MNXR103813;vmhreaction:HMR_2533
